gene	keyTerm
Npm1	negative regulation of apoptotic process
Npm1	positive regulation of catalytic activity
Npm1	regulation of DNA damage response
Npm1	 signal transduction by p53 class mediator
Npm1	regulation of neuron apoptotic process
Npm1	negative regulation of neuron apoptotic process
Npm1	negative regulation of protein kinase activity by regulation of protein phosphorylation
Npm1	positive regulation of translation
Npm1	positive regulation of DNA replication
Npm1	positive regulation of protein kinase activity
Npm1	positive regulation of transcription
Npm1	 DNA-templated
Npm1	regulation of centriole replication
Npm1	negative regulation of mRNA splicing
Npm1	 via spliceosome
Npm1	negative regulation of epithelial cell proliferation
Npm1	protein stabilization
Npm1	positive regulation of DNA metabolic process
Npm1	positive regulation of NF-kappaB transcription factor activity
Npm1	protein oligomerization
Npm1	protein homooligomerization
Npm1	regulation of cell cycle
Npm1	regulation of endoribonuclease activity
Npm1	regulation of eIF2 alpha phosphorylation by dsRNA
Npm1	cellular response to testosterone stimulus
Npm1	cellular response to hypoxia
Npm1	liver regeneration
Npm1	positive regulation of DNA-directed DNA polymerase activity
Npm1	positive regulation of cell cycle G2/M phase transition
Npm1	positive regulation of protein localization to nucleolus
Npm1	granular component
Npm1	nucleus
Npm1	nucleoplasm
Npm1	nucleolus
Npm1	cytoplasm
Npm1	centrosome
Npm1	cytosol
Npm1	focal adhesion
Npm1	large ribosomal subunit
Npm1	small ribosomal subunit
Npm1	membrane
Npm1	nuclear matrix
Npm1	nuclear speck
Npm1	intracellular ribonucleoprotein complex
Npm1	spindle pole centrosome
Npm1	p53 binding
Npm1	DNA binding
Npm1	transcription coactivator activity
Npm1	RNA binding
Npm1	protein kinase inhibitor activity
Npm1	protein binding
Npm1	ATP binding
Npm1	phosphatidylinositol-3
Npm1	4
Npm1	5-trisphosphate binding
Npm1	rRNA binding
Npm1	enzyme binding
Npm1	protein kinase binding
Npm1	Tat protein binding
Npm1	histone binding
Npm1	protein homodimerization activity
Npm1	ribosomal large subunit binding
Npm1	ribosomal small subunit binding
Npm1	protein kinase B binding
Npm1	poly(A) RNA binding
Npm1	protein heterodimerization activity
Npm1	protein N-terminus binding
Npm1	NF-kappaB binding
Npm1	unfolded protein binding
Nudt16l1	Complete proteome
Nudt16l1	Proteomics identification
Nudt16l1	Reference proteome
Nudt16l1	Proteoglycans in cancer
Nudt16l1	hydrolase activity
Nudt16l1	snoRNA binding
Nudt16l1	protein homodimerization activity
Nudt16l1	poly(A) RNA binding
Nudt16l1	m7G(5')pppN diphosphatase activity
Nudt21	Acetylation
Nudt21	Complete proteome
Nudt21	Methylation
Nudt21	mRNA processing
Nudt21	Nucleus
Nudt21	Phosphoprotein
Nudt21	Reference proteome
Nudt21	RNA-binding
Nudt21	mRNA surveillance pathway
Nudt21	mRNA polyadenylation
Nudt21	mRNA processing
Nudt21	protein tetramerization
Nudt21	nucleus
Nudt21	centrosome
Nudt21	microtubule organizing center
Nudt21	mRNA cleavage factor complex
Nudt21	paraspeckles
Nudt21	RNA binding
Nudt21	mRNA binding
Nudt21	hydrolase activity
Nudt21	AU-rich element binding
Nudt21	protein homodimerization activity
Nudt21	histone deacetylase binding
Nudt21	poly(A) RNA binding
Pspc1	Acetylation
Pspc1	Activator
Pspc1	Biological rhythms
Pspc1	Coiled coil
Pspc1	Complete proteome
Pspc1	Cytoplasm
Pspc1	Methylation
Pspc1	Nucleus
Pspc1	Phosphoprotein
Pspc1	Proteomics identification
Pspc1	Reference proteome
Pspc1	Repeat
Pspc1	Repressor
Pspc1	RNA-binding
Pspc1	Transcription
Pspc1	Transcription regulation
Pspc1	mRNA splicing
Pspc1	 via spliceosome
Pspc1	transcription
Pspc1	 DNA-templated
Pspc1	regulation of transcription
Pspc1	 DNA-templated
Pspc1	regulation of circadian rhythm
Pspc1	negative regulation of transcription
Pspc1	 DNA-templated
Pspc1	rhythmic process
Pspc1	nucleus
Pspc1	nucleoplasm
Pspc1	nucleolus
Pspc1	cytoplasm
Pspc1	nuclear matrix
Pspc1	nuclear speck
Pspc1	paraspeckles
Pspc1	nucleotide binding
Pspc1	transcription regulatory region sequence-specific DNA binding
Pspc1	core promoter binding
Pspc1	nucleic acid binding
Pspc1	RNA binding
Pspc1	poly(A) RNA binding
Ppie	Complete proteome
Ppie	Isomerase
Ppie	Proteomics identification
Ppie	Reference proteome
Ppie	Rotamase
Ppie	Spliceosome
Ppie	protein peptidyl-prolyl isomerization
Ppie	regulation of transcription
Ppie	 DNA-templated
Ppie	protein folding
Ppie	positive regulation of viral genome replication
Ppie	nucleus
Ppie	catalytic step 2 spliceosome
Ppie	nucleotide binding
Ppie	nucleic acid binding
Ppie	peptidyl-prolyl cis-trans isomerase activity
Ppie	poly(A) RNA binding
Pabpc1	Acetylation
Pabpc1	Complete proteome
Pabpc1	Cytoplasm
Pabpc1	Methylation
Pabpc1	mRNA processing
Pabpc1	mRNA splicing
Pabpc1	Nonsense-mediated mRNA decay
Pabpc1	Nucleus
Pabpc1	Phosphoprotein
Pabpc1	Proteomics identification
Pabpc1	Reference proteome
Pabpc1	Repeat
Pabpc1	RNA-binding
Pabpc1	Spliceosome
Pabpc1	RNA transport
Pabpc1	mRNA surveillance pathway
Pabpc1	RNA degradation
Pabpc1	nuclear-transcribed mRNA catabolic process
Pabpc1	 nonsense-mediated decay
Pabpc1	mRNA processing
Pabpc1	RNA splicing
Pabpc1	gene silencing by RNA
Pabpc1	positive regulation of viral genome replication
Pabpc1	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening
Pabpc1	positive regulation of nuclear-transcribed mRNA catabolic process
Pabpc1	 deadenylation-dependent decay
Pabpc1	negative regulation of nuclear-transcribed mRNA catabolic process
Pabpc1	 nonsense-mediated decay
Pabpc1	nucleus
Pabpc1	spliceosomal complex
Pabpc1	cytoplasm
Pabpc1	focal adhesion
Pabpc1	cytoplasmic stress granule
Pabpc1	membrane
Pabpc1	dendrite
Pabpc1	intracellular ribonucleoprotein complex
Pabpc1	cytoplasmic ribonucleoprotein granule
Pabpc1	extracellular exosome
Pabpc1	catalytic step 2 spliceosome
Pabpc1	messenger ribonucleoprotein complex
Pabpc1	nucleotide binding
Pabpc1	RNA binding
Pabpc1	mRNA binding
Pabpc1	protein binding
Pabpc1	protein C-terminus binding
Pabpc1	poly(A) binding
Pabpc1	poly(U) RNA binding
Pabpc1	poly(A) RNA binding
Pabpc6	Complete proteome
Pabpc6	Cytoplasm
Pabpc6	Reference proteome
Pabpc6	Repeat
Pabpc6	RNA-binding
Pabpc6	RNA transport
Pabpc6	mRNA surveillance pathway
Pabpc6	RNA degradation
Pabpc6	cytoplasm
Pabpc6	extracellular exosome
Pabpc6	nucleotide binding
Pabpc6	RNA binding
Pabpc6	poly(A) binding
Pabpn1	Coiled coil
Pabpn1	Complete proteome
Pabpn1	Proteomics identification
Pabpn1	Reference proteome
Pabpn1	mRNA surveillance pathway
Pabpn1	Influenza A
Pabpn1	MAPK cascade
Pabpn1	poly(A)+ mRNA export from nucleus
Pabpn1	cellular response to lipopolysaccharide
Pabpn1	positive regulation of polynucleotide adenylyltransferase activity
Pabpn1	nucleus
Pabpn1	intracellular ribonucleoprotein complex
Pabpn1	nuclear inclusion body
Pabpn1	nucleotide binding
Pabpn1	poly(A) RNA binding
Pabpn1	RNA polymerase binding
Pcbp1	Spliceosome
Pcbp1	viral RNA genome replication
Pcbp1	positive regulation of transcription from RNA polymerase II promoter
Pcbp1	nucleus
Pcbp1	nucleoplasm
Pcbp1	cytoplasm
Pcbp1	membrane
Pcbp1	intracellular membrane-bounded organelle
Pcbp1	extracellular exosome
Pcbp1	RNA polymerase II transcription factor activity
Pcbp1	 sequence-specific DNA binding
Pcbp1	single-stranded DNA binding
Pcbp1	RNA binding
Pcbp1	mRNA binding
Pcbp1	poly(A) RNA binding
Pcbp1	sequence-specific single stranded DNA binding
Pcbp2	Complete proteome
Pcbp2	Proteomics identification
Pcbp2	Reference proteome
Pcbp2	viral RNA genome replication
Pcbp2	proteasome-mediated ubiquitin-dependent protein catabolic process
Pcbp2	negative regulation of defense response to virus
Pcbp2	IRES-dependent viral translational initiation
Pcbp2	nucleus
Pcbp2	nucleoplasm
Pcbp2	cytoplasm
Pcbp2	focal adhesion
Pcbp2	membrane
Pcbp2	extracellular exosome
Pcbp2	DNA binding
Pcbp2	RNA binding
Pcbp2	enzyme binding
Pcbp2	ubiquitin protein ligase binding
Pcbp2	poly(A) RNA binding
Pcbp2	C-rich single-stranded DNA binding
Pcbp4	Complete proteome
Pcbp4	Reference proteome
Pcbp4	regulation of mRNA stability
Pcbp4	negative regulation of mRNA splicing
Pcbp4	 via spliceosome
Pcbp4	negative regulation of DNA damage response
Pcbp4	 signal transduction by p53 class mediator resulting in transcription of p21 class mediator
Pcbp4	mRNA 3'-UTR binding
Pcbp4	poly(A) RNA binding
Puf60	Acetylation
Puf60	Alternative splicing
Puf60	Apoptosis
Puf60	Complete proteome
Puf60	DNA-binding
Puf60	Isopeptide bond
Puf60	mRNA processing
Puf60	mRNA splicing
Puf60	Nucleus
Puf60	Phosphoprotein
Puf60	Proteomics identification
Puf60	Reference proteome
Puf60	Repeat
Puf60	Repressor
Puf60	Ribonucleoprotein
Puf60	RNA-binding
Puf60	Transcription
Puf60	Transcription regulation
Puf60	Ubl conjugation
Puf60	Spliceosome
Puf60	transcription
Puf60	 DNA-templated
Puf60	regulation of transcription
Puf60	 DNA-templated
Puf60	mRNA processing
Puf60	apoptotic process
Puf60	RNA splicing
Puf60	cell-cell adhesion
Puf60	nucleus
Puf60	nucleoplasm
Puf60	cell-cell adherens junction
Puf60	cyclin-dependent protein kinase activating kinase holoenzyme complex
Puf60	cell junction
Puf60	intracellular ribonucleoprotein complex
Puf60	nucleotide binding
Puf60	DNA binding
Puf60	RNA binding
Puf60	identical protein binding
Puf60	poly(A) RNA binding
Puf60	cadherin binding involved in cell-cell adhesion
Ptrf	Acetylation
Ptrf	Cell membrane
Ptrf	Coiled coil
Ptrf	Complete proteome
Ptrf	Cytoplasm
Ptrf	Direct protein sequencing
Ptrf	Endoplasmic reticulum
Ptrf	Isopeptide bond
Ptrf	Membrane
Ptrf	Microsome
Ptrf	Mitochondrion
Ptrf	Nucleus
Ptrf	Phosphoprotein
Ptrf	Proteomics identification
Ptrf	Reference proteome
Ptrf	RNA-binding
Ptrf	rRNA-binding
Ptrf	Transcription
Ptrf	Transcription regulation
Ptrf	Transcription termination
Ptrf	Ubl conjugation
Ptrf	regulation of transcription
Ptrf	 DNA-templated
Ptrf	transcription initiation from RNA polymerase I promoter
Ptrf	termination of RNA polymerase I transcription
Ptrf	nucleus
Ptrf	cytoplasm
Ptrf	mitochondrion
Ptrf	endoplasmic reticulum
Ptrf	cytosol
Ptrf	caveola
Ptrf	protein complex
Ptrf	membrane raft
Ptrf	protein binding
Ptrf	rRNA primary transcript binding
Ptrf	poly(A) RNA binding
Ptbp1	Acetylation
Ptbp1	Activator
Ptbp1	Alternative splicing
Ptbp1	Complete proteome
Ptbp1	Direct protein sequencing
Ptbp1	mRNA processing
Ptbp1	mRNA splicing
Ptbp1	Nucleus
Ptbp1	Phosphoprotein
Ptbp1	Proteomics identification
Ptbp1	Reference proteome
Ptbp1	Repeat
Ptbp1	Repressor
Ptbp1	RNA-binding
Ptbp1	regulation of alternative mRNA splicing
Ptbp1	 via spliceosome
Ptbp1	nuclear-transcribed mRNA catabolic process
Ptbp1	cardiac ventricle development
Ptbp1	DNA metabolic process
Ptbp1	mRNA processing
Ptbp1	RNA splicing
Ptbp1	positive regulation of neuron projection development
Ptbp1	positive regulation of insulin secretion
Ptbp1	negative regulation of RNA splicing
Ptbp1	positive regulation of translation
Ptbp1	positive regulation of transcription from RNA polymerase II promoter
Ptbp1	negative regulation of mRNA splicing
Ptbp1	 via spliceosome
Ptbp1	negative regulation of muscle cell differentiation
Ptbp1	3'-UTR-mediated mRNA stabilization
Ptbp1	IRES-dependent viral translational initiation
Ptbp1	positive regulation of secretory granule organization
Ptbp1	nucleus
Ptbp1	cytoplasm
Ptbp1	membrane
Ptbp1	neuron projection terminus
Ptbp1	extracellular exosome
Ptbp1	single-stranded DNA endodeoxyribonuclease activity
Ptbp1	nucleotide binding
Ptbp1	regulatory region RNA binding
Ptbp1	single-stranded DNA binding
Ptbp1	RNA binding
Ptbp1	mRNA binding
Ptbp1	pre-mRNA binding
Ptbp1	sequence-specific DNA binding
Ptbp1	poly(A) RNA binding
Ptbp3	Acetylation
Ptbp3	Complete proteome
Ptbp3	Differentiation
Ptbp3	Erythrocyte maturation
Ptbp3	mRNA processing
Ptbp3	mRNA splicing
Ptbp3	Phosphoprotein
Ptbp3	Proteomics identification
Ptbp3	Reference proteome
Ptbp3	Repeat
Ptbp3	Repressor
Ptbp3	RNA-binding
Ptbp3	mRNA processing
Ptbp3	RNA splicing
Ptbp3	negative regulation of RNA splicing
Ptbp3	erythrocyte maturation
Ptbp3	regulation of cell differentiation
Ptbp3	negative regulation of mRNA splicing
Ptbp3	 via spliceosome
Ptbp3	nucleus
Ptbp3	nucleotide binding
Ptbp3	RNA binding
Ptbp3	poly(A) RNA binding
Prpf31	Complete proteome
Prpf31	Proteomics identification
Prpf31	Reference proteome
Prpf31	Spliceosome
Prpf31	spliceosomal tri-snRNP complex assembly
Prpf31	mRNA splicing
Prpf31	 via spliceosome
Prpf31	snoRNA localization
Prpf31	ribonucleoprotein complex localization
Prpf31	nucleus
Prpf31	U4 snRNP
Prpf31	U4atac snRNP
Prpf31	Cajal body
Prpf31	nuclear speck
Prpf31	U4/U6 x U5 tri-snRNP complex
Prpf31	precatalytic spliceosome
Prpf31	MLL1 complex
Prpf31	spliceosomal tri-snRNP complex
Prpf31	U4 snRNA binding
Prpf31	U4atac snRNA binding
Prpf31	ribonucleoprotein complex binding
Prpf31	poly(A) RNA binding
Prpf31	snRNP binding
Prpf8	Complete proteome
Prpf8	Proteomics identification
Prpf8	Reference proteome
Prpf8	Spliceosome
Prpf8	spliceosomal tri-snRNP complex assembly
Prpf8	mRNA splicing
Prpf8	 via spliceosome
Prpf8	cellular response to lipopolysaccharide
Prpf8	cellular response to tumor necrosis factor
Prpf8	nucleus
Prpf8	spliceosomal complex
Prpf8	U5 snRNP
Prpf8	membrane
Prpf8	small nuclear ribonucleoprotein complex
Prpf8	catalytic step 2 spliceosome
Prpf8	second spliceosomal transesterification activity
Prpf8	nucleic acid binding
Prpf8	protein binding
Prpf8	U6 snRNA binding
Prpf8	U1 snRNA binding
Prpf8	U2 snRNA binding
Prpf8	U5 snRNA binding
Prpf8	poly(A) RNA binding
Prpf8	K63-linked polyubiquitin binding
Prpf8	pre-mRNA intronic binding
Pdcd4	Acetylation
Pdcd4	Alternative splicing
Pdcd4	Apoptosis
Pdcd4	Complete proteome
Pdcd4	Cytoplasm
Pdcd4	Nucleus
Pdcd4	Phosphoprotein
Pdcd4	Reference proteome
Pdcd4	Repeat
Pdcd4	RNA-binding
Pdcd4	Tumor suppressor
Pdcd4	Ubl conjugation
Pdcd4	Proteoglycans in cancer
Pdcd4	MicroRNAs in cancer
Pdcd4	apoptotic process
Pdcd4	cell aging
Pdcd4	positive regulation of smooth muscle cell apoptotic process
Pdcd4	negative regulation of apoptotic process
Pdcd4	negative regulation of JUN kinase activity
Pdcd4	negative regulation of transcription
Pdcd4	 DNA-templated
Pdcd4	regulation of protein metabolic process
Pdcd4	negative regulation of myofibroblast differentiation
Pdcd4	nucleus
Pdcd4	nucleoplasm
Pdcd4	cytoplasm
Pdcd4	cytosol
Pdcd4	RNA binding
Pa2g4	Acetylation
Pa2g4	Alternative splicing
Pa2g4	Complete proteome
Pa2g4	Cytoplasm
Pa2g4	Nucleus
Pa2g4	Phosphoprotein
Pa2g4	Proteomics identification
Pa2g4	Reference proteome
Pa2g4	Repressor
Pa2g4	Ribonucleoprotein
Pa2g4	RNA-binding
Pa2g4	rRNA processing
Pa2g4	Transcription
Pa2g4	Transcription regulation
Pa2g4	Translation regulation
Pa2g4	Ubl conjugation
Pa2g4	transcription
Pa2g4	 DNA-templated
Pa2g4	regulation of transcription
Pa2g4	 DNA-templated
Pa2g4	rRNA processing
Pa2g4	regulation of translation
Pa2g4	negative regulation of apoptotic process
Pa2g4	positive regulation of cell differentiation
Pa2g4	negative regulation of transcription
Pa2g4	 DNA-templated
Pa2g4	nucleus
Pa2g4	nucleoplasm
Pa2g4	nucleolus
Pa2g4	cytoplasm
Pa2g4	membrane
Pa2g4	intracellular ribonucleoprotein complex
Pa2g4	extracellular exosome
Pa2g4	DNA binding
Pa2g4	transcription factor activity
Pa2g4	 sequence-specific DNA binding
Pa2g4	RNA binding
Pa2g4	protein binding
Pa2g4	ubiquitin protein ligase binding
Pa2g4	poly(A) RNA binding
Prkra	Complete proteome
Prkra	Cytoplasm
Prkra	Kinase
Prkra	Phosphoprotein
Prkra	Proteomics identification
Prkra	Reference proteome
Prkra	Repeat
Prkra	RNA-binding
Prkra	RNA-mediated gene silencing
Prkra	Transferase
Prkra	protein phosphorylation
Prkra	positive regulation of cell proliferation
Prkra	production of siRNA involved in RNA interference
Prkra	pre-miRNA processing
Prkra	cellular response to oxidative stress
Prkra	production of miRNAs involved in gene silencing by miRNA
Prkra	outer ear morphogenesis
Prkra	middle ear morphogenesis
Prkra	positive regulation of catalytic activity
Prkra	skeletal system morphogenesis
Prkra	positive regulation of intrinsic apoptotic signaling pathway
Prkra	intracellular
Prkra	nucleoplasm
Prkra	cytoplasm
Prkra	membrane
Prkra	perinuclear region of cytoplasm
Prkra	double-stranded RNA binding
Prkra	enzyme activator activity
Prkra	kinase activity
Prkra	enzyme binding
Prkra	protein kinase binding
Prkra	identical protein binding
Prkra	protein homodimerization activity
Prkra	poly(A) RNA binding
Ppp1r8	Complete proteome
Ppp1r8	Proteomics identification
Ppp1r8	Reference proteome
Ppp1r8	cell proliferation
Ppp1r8	negative regulation of protein dephosphorylation
Ppp1r8	negative regulation of catalytic activity
Ppp1r8	nucleoplasm
Ppp1r8	nuclear speck
Ppp1r8	mRNA binding
Ppp1r8	protein serine/threonine phosphatase inhibitor activity
Ppp1r8	protein binding
Ppp1r8	protein phosphatase type 1 regulator activity
Ppp1r8	protein phosphatase regulator activity
Rbp1	3D-structure
Rbp1	Complete proteome
Rbp1	Cytoplasm
Rbp1	Direct protein sequencing
Rbp1	Reference proteome
Rbp1	Retinol-binding
Rbp1	Transport
Rbp1	Vitamin A
Rbp1	retinoic acid biosynthetic process
Rbp1	vitamin A metabolic process
Rbp1	transport
Rbp1	regulation of granulocyte differentiation
Rbp1	response to vitamin A
Rbp1	retinol metabolic process
Rbp1	retinoic acid metabolic process
Rbp1	nucleoplasm
Rbp1	cytoplasm
Rbp1	cytosol
Rbp1	cell body
Rbp1	transporter activity
Rbp1	retinal binding
Rbp1	retinol binding
Rpl12	Acetylation
Rpl12	Complete proteome
Rpl12	Phosphoprotein
Rpl12	Reference proteome
Rpl12	Ribonucleoprotein
Rpl12	Ribosomal protein
Rpl12	RNA-binding
Rpl12	Ribosome
Rpl12	ribosomal large subunit assembly
Rpl12	translation
Rpl12	positive regulation of translational elongation
Rpl12	nucleus
Rpl12	nucleolus
Rpl12	cytoplasm
Rpl12	ribosome
Rpl12	focal adhesion
Rpl12	membrane
Rpl12	cytosolic large ribosomal subunit
Rpl12	extracellular exosome
Rpl12	structural constituent of ribosome
Rpl12	poly(A) RNA binding
Rpl12	large ribosomal subunit rRNA binding
Rpl22	Complete proteome
Rpl22	Heparin-binding
Rpl22	Phosphoprotein
Rpl22	Reference proteome
Rpl22	Ribonucleoprotein
Rpl22	Ribosomal protein
Rpl22	RNA-binding
Rpl22	Ribosome
Rpl22	cytoplasmic translation
Rpl22	alpha-beta T cell differentiation
Rpl22	nucleus
Rpl22	cytoplasm
Rpl22	ribosome
Rpl22	focal adhesion
Rpl22	cytosolic large ribosomal subunit
Rpl22	intracellular ribonucleoprotein complex
Rpl22	extracellular exosome
Rpl22	RNA binding
Rpl22	structural constituent of ribosome
Rpl22	heparin binding
Rpl22	poly(A) RNA binding
Rpl5	Acetylation
Rpl5	Complete proteome
Rpl5	Cytoplasm
Rpl5	Direct protein sequencing
Rpl5	Isopeptide bond
Rpl5	Nucleus
Rpl5	Phosphoprotein
Rpl5	Reference proteome
Rpl5	Ribonucleoprotein
Rpl5	Ribosomal protein
Rpl5	RNA-binding
Rpl5	rRNA-binding
Rpl5	Ubl conjugation
Rpl5	Ribosome
Rpl5	ribosomal large subunit assembly
Rpl5	rRNA processing
Rpl5	translation
Rpl5	positive regulation of phosphatase activity
Rpl5	ribosomal large subunit biogenesis
Rpl5	cellular response to inorganic substance
Rpl5	positive regulation of isoleucine-tRNA ligase activity
Rpl5	positive regulation of methionine-tRNA ligase activity
Rpl5	positive regulation of threonine-tRNA ligase activity
Rpl5	nucleus
Rpl5	nucleolus
Rpl5	cytoplasm
Rpl5	focal adhesion
Rpl5	membrane
Rpl5	aminoacyl-tRNA synthetase multienzyme complex
Rpl5	cytosolic large ribosomal subunit
Rpl5	cytosolic ribosome
Rpl5	intracellular ribonucleoprotein complex
Rpl5	extracellular exosome
Rpl5	mRNA binding
Rpl5	structural constituent of ribosome
Rpl5	protein binding
Rpl5	5S rRNA binding
Rpl5	poly(A) RNA binding
Rpl7	Acetylation
Rpl7	Complete proteome
Rpl7	Direct protein sequencing
Rpl7	Phosphoprotein
Rpl7	Proteomics identification
Rpl7	Reference proteome
Rpl7	Repeat
Rpl7	Ribonucleoprotein
Rpl7	Ribosomal protein
Rpl7	RNA-binding
Rpl7	Ribosome
Rpl7	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA
Rpl7	 5.8S rRNA
Rpl7	 LSU-rRNA)
Rpl7	cytoplasmic translation
Rpl7	rRNA processing
Rpl7	ribosomal large subunit biogenesis
Rpl7	liver regeneration
Rpl7	nucleus
Rpl7	nucleolus
Rpl7	cytoplasm
Rpl7	ribosome
Rpl7	polysome
Rpl7	focal adhesion
Rpl7	membrane
Rpl7	cytosolic large ribosomal subunit
Rpl7	intracellular ribonucleoprotein complex
Rpl7	A band
Rpl7	extracellular exosome
Rpl7	DNA binding
Rpl7	mRNA binding
Rpl7	structural constituent of ribosome
Rpl7	5S rRNA binding
Rpl7	protein homodimerization activity
Rpl7	poly(A) RNA binding
Rpl8	Complete proteome
Rpl8	Cytoplasm
Rpl8	Hydroxylation
Rpl8	Reference proteome
Rpl8	Ribonucleoprotein
Rpl8	Ribosomal protein
Rpl8	RNA-binding
Rpl8	rRNA-binding
Rpl8	Ribosome
Rpl8	cytoplasmic translation
Rpl8	cellular response to nerve growth factor stimulus
Rpl8	nucleolus
Rpl8	cytoplasm
Rpl8	focal adhesion
Rpl8	membrane
Rpl8	cytosolic large ribosomal subunit
Rpl8	structural constituent of ribosome
Rpl8	poly(A) RNA binding
Rpl8	5.8S rRNA binding
Rps11	Acetylation
Rps11	Citrullination
Rps11	Complete proteome
Rps11	Direct protein sequencing
Rps11	Lipoprotein
Rps11	Methylation
Rps11	Palmitate
Rps11	Phosphoprotein
Rps11	Reference proteome
Rps11	Ribonucleoprotein
Rps11	Ribosomal protein
Rps11	RNA-binding
Rps11	rRNA-binding
Rps11	Ribosome
Rps11	osteoblast differentiation
Rps11	translation
Rps11	nucleolus
Rps11	cytoplasm
Rps11	ribosome
Rps11	focal adhesion
Rps11	membrane
Rps11	cytosolic small ribosomal subunit
Rps11	extracellular matrix
Rps11	extracellular exosome
Rps11	structural constituent of ribosome
Rps11	rRNA binding
Rps11	poly(A) RNA binding
Rps3	Acetylation
Rps3	Apoptosis
Rps3	Cell cycle
Rps3	Cell division
Rps3	Complete proteome
Rps3	Cytoplasm
Rps3	Cytoskeleton
Rps3	Direct protein sequencing
Rps3	DNA damage
Rps3	DNA repair
Rps3	DNA-binding
Rps3	Isopeptide bond
Rps3	Lyase
Rps3	Membrane
Rps3	Methylation
Rps3	Mitochondrion
Rps3	Mitochondrion inner membrane
Rps3	Mitosis
Rps3	Nucleus
Rps3	Phosphoprotein
Rps3	Reference proteome
Rps3	Ribonucleoprotein
Rps3	Ribosomal protein
Rps3	RNA-binding
Rps3	Transcription
Rps3	Transcription regulation
Rps3	Translation regulation
Rps3	Ubl conjugation
Rps3	Ribosome
Rps3	DNA repair
Rps3	transcription
Rps3	 DNA-templated
Rps3	regulation of transcription
Rps3	 DNA-templated
Rps3	translation
Rps3	regulation of translation
Rps3	apoptotic process
Rps3	cellular response to DNA damage stimulus
Rps3	response to oxidative stress
Rps3	chromosome segregation
Rps3	mitotic nuclear division
Rps3	positive regulation of gene expression
Rps3	negative regulation of translation
Rps3	positive regulation of microtubule polymerization
Rps3	negative regulation of protein ubiquitination
Rps3	positive regulation of endodeoxyribonuclease activity
Rps3	DNA damage response
Rps3	 detection of DNA damage
Rps3	regulation of apoptotic process
Rps3	positive regulation of JUN kinase activity
Rps3	negative regulation of DNA repair
Rps3	positive regulation of DNA repair
Rps3	spindle assembly
Rps3	cell division
Rps3	response to TNF agonist
Rps3	cellular response to hydrogen peroxide
Rps3	positive regulation of NIK/NF-kappaB signaling
Rps3	positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage
Rps3	positive regulation of DNA N-glycosylase activity
Rps3	positive regulation of base-excision repair
Rps3	cellular response to nerve growth factor stimulus
Rps3	positive regulation of apoptotic signaling pathway
Rps3	positive regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis
Rps3	nucleus
Rps3	nucleolus
Rps3	cytoplasm
Rps3	mitochondrial inner membrane
Rps3	mitochondrial matrix
Rps3	spindle
Rps3	cytosol
Rps3	ribosome
Rps3	polysome
Rps3	plasma membrane
Rps3	focal adhesion
Rps3	endomembrane system
Rps3	membrane
Rps3	cytosolic small ribosomal subunit
Rps3	dendrite
Rps3	intracellular ribonucleoprotein complex
Rps3	ruffle membrane
Rps3	extracellular exosome
Rps3	NF-kappaB complex
Rps3	mitotic spindle
Rps3	DNA binding
Rps3	damaged DNA binding
Rps3	RNA binding
Rps3	mRNA binding
Rps3	structural constituent of ribosome
Rps3	DNA-(apurinic or apyrimidinic site) lyase activity
Rps3	endodeoxyribonuclease activity
Rps3	protein binding
Rps3	microtubule binding
Rps3	transcription factor binding
Rps3	oxidized purine nucleobase lesion DNA N-glycosylase activity
Rps3	tubulin binding
Rps3	DNA N-glycosylase activity
Rps3	enzyme binding
Rps3	kinase binding
Rps3	protein kinase binding
Rps3	Hsp70 protein binding
Rps3	SUMO binding
Rps3	oxidized purine DNA binding
Rps3	oxidized pyrimidine DNA binding
Rps3	ubiquitin-like protein conjugating enzyme binding
Rps3	poly(A) RNA binding
Rps3	protein kinase A binding
Rps3	Hsp90 protein binding
Rps3	small ribosomal subunit rRNA binding
Rps3	supercoiled DNA binding
Rps4x	Acetylation
Rps4x	Complete proteome
Rps4x	Cytoplasm
Rps4x	Proteomics identification
Rps4x	Reference proteome
Rps4x	Ribonucleoprotein
Rps4x	Ribosomal protein
Rps4x	RNA-binding
Rps4x	rRNA-binding
Rps4x	Ribosome
Rps4x	translation
Rps4x	multicellular organism development
Rps4x	positive regulation of cell proliferation
Rps4x	response to ethanol
Rps4x	positive regulation of translation
Rps4x	ribosome
Rps4x	polysome
Rps4x	focal adhesion
Rps4x	small ribosomal subunit
Rps4x	membrane
Rps4x	cytosolic small ribosomal subunit
Rps4x	intracellular ribonucleoprotein complex
Rps4x	extracellular matrix
Rps4x	cytoplasmic ribonucleoprotein granule
Rps4x	extracellular exosome
Rps4x	structural constituent of ribosome
Rps4x	rRNA binding
Rps4x	poly(A) RNA binding
Rps9	Acetylation
Rps9	Complete proteome
Rps9	Cytoplasm
Rps9	Direct protein sequencing
Rps9	Phosphoprotein
Rps9	Proteomics identification
Rps9	Reference proteome
Rps9	Ribonucleoprotein
Rps9	Ribosomal protein
